instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
281800197,1100782,BANKEX25JUN61000PE,"BANKEX",0,2025-06-24,61000,0.05,30,PE,BFO-OPT,BFO
281918469,1101244,BANKEX25JUN61000CE,"BANKEX",0,2025-06-24,61000,0.05,30,CE,BFO-OPT,BFO
281831685,1100905,BANKEX25JUN60900CE,"BANKEX",0,2025-06-24,60900,0.05,30,CE,BFO-OPT,BFO
281864709,1101034,BANKEX25JUN60900PE,"BANKEX",0,2025-06-24,60900,0.05,30,PE,BFO-OPT,BFO
281816325,1100845,BANKEX25JUN60800PE,"BANKEX",0,2025-06-24,60800,0.05,30,PE,BFO-OPT,BFO
281870341,1101056,BANKEX25JUN60800CE,"BANKEX",0,2025-06-24,60800,0.05,30,CE,BFO-OPT,BFO
281821189,1100864,BANKEX25JUN60700CE,"BANKEX",0,2025-06-24,60700,0.05,30,CE,BFO-OPT,BFO
281853957,1100992,BANKEX25JUN60700PE,"BANKEX",0,2025-06-24,60700,0.05,30,PE,BFO-OPT,BFO
281859589,1101014,BANKEX25JUN60600CE,"BANKEX",0,2025-06-24,60600,0.05,30,CE,BFO-OPT,BFO
281892101,1101141,BANKEX25JUN60600PE,"BANKEX",0,2025-06-24,60600,0.05,30,PE,BFO-OPT,BFO
281812229,1100829,BANKEX25JUN60500CE,"BANKEX",0,2025-06-24,60500,0.05,30,CE,BFO-OPT,BFO
281845509,1100959,BANKEX25JUN60500PE,"BANKEX",0,2025-06-24,60500,0.05,30,PE,BFO-OPT,BFO
281849349,1100974,BANKEX25JUN60400CE,"BANKEX",0,2025-06-24,60400,0.05,30,CE,BFO-OPT,BFO
281882117,1101102,BANKEX25JUN60400PE,"BANKEX",0,2025-06-24,60400,0.05,30,PE,BFO-OPT,BFO
281801733,1100788,BANKEX25JUN60300CE,"BANKEX",0,2025-06-24,60300,0.05,30,CE,BFO-OPT,BFO
281835781,1100921,BANKEX25JUN60300PE,"BANKEX",0,2025-06-24,60300,0.05,30,PE,BFO-OPT,BFO
281840645,1100940,BANKEX25JUN60200CE,"BANKEX",0,2025-06-24,60200,0.05,30,CE,BFO-OPT,BFO
281874437,1101072,BANKEX25JUN60200PE,"BANKEX",0,2025-06-24,60200,0.05,30,PE,BFO-OPT,BFO
281825029,1100879,BANKEX25JUN60100PE,"BANKEX",0,2025-06-24,60100,0.05,30,PE,BFO-OPT,BFO
281878021,1101086,BANKEX25JUN60100CE,"BANKEX",0,2025-06-24,60100,0.05,30,CE,BFO-OPT,BFO
281830405,1100900,BANKEX25JUN60000CE,"BANKEX",0,2025-06-24,60000,0.05,30,CE,BFO-OPT,BFO
281863685,1101030,BANKEX25JUN60000PE,"BANKEX",0,2025-06-24,60000,0.05,30,PE,BFO-OPT,BFO
281863173,1101028,BANKEX25JUN59900CE,"BANKEX",0,2025-06-24,59900,0.05,30,CE,BFO-OPT,BFO
281895941,1101156,BANKEX25JUN59900PE,"BANKEX",0,2025-06-24,59900,0.05,30,PE,BFO-OPT,BFO
281848069,1100969,BANKEX25JUN59800PE,"BANKEX",0,2025-06-24,59800,0.05,30,PE,BFO-OPT,BFO
281900293,1101173,BANKEX25JUN59800CE,"BANKEX",0,2025-06-24,59800,0.05,30,CE,BFO-OPT,BFO
281852933,1100988,BANKEX25JUN59700CE,"BANKEX",0,2025-06-24,59700,0.05,30,CE,BFO-OPT,BFO
281885701,1101116,BANKEX25JUN59700PE,"BANKEX",0,2025-06-24,59700,0.05,30,PE,BFO-OPT,BFO
281890309,1101134,BANKEX25JUN59600CE,"BANKEX",0,2025-06-24,59600,0.05,30,CE,BFO-OPT,BFO
281921285,1101255,BANKEX25JUN59600PE,"BANKEX",0,2025-06-24,59600,0.05,30,PE,BFO-OPT,BFO
281844229,1100954,BANKEX25JUN59500CE,"BANKEX",0,2025-06-24,59500,0.05,30,CE,BFO-OPT,BFO
281876485,1101080,BANKEX25JUN59500PE,"BANKEX",0,2025-06-24,59500,0.05,30,PE,BFO-OPT,BFO
281880581,1101096,BANKEX25JUN59400CE,"BANKEX",0,2025-06-24,59400,0.05,30,CE,BFO-OPT,BFO
281911301,1101216,BANKEX25JUN59400PE,"BANKEX",0,2025-06-24,59400,0.05,30,PE,BFO-OPT,BFO
281866757,1101042,BANKEX25JUN59300PE,"BANKEX",0,2025-06-24,59300,0.05,30,PE,BFO-OPT,BFO
281915653,1101233,BANKEX25JUN59300CE,"BANKEX",0,2025-06-24,59300,0.05,30,CE,BFO-OPT,BFO
281872645,1101065,BANKEX25JUN59200CE,"BANKEX",0,2025-06-24,59200,0.05,30,CE,BFO-OPT,BFO
281903877,1101187,BANKEX25JUN59200PE,"BANKEX",0,2025-06-24,59200,0.05,30,PE,BFO-OPT,BFO
281906693,1101198,BANKEX25JUN59100CE,"BANKEX",0,2025-06-24,59100,0.05,30,CE,BFO-OPT,BFO
281937669,1101319,BANKEX25JUN59100PE,"BANKEX",0,2025-06-24,59100,0.05,30,PE,BFO-OPT,BFO
281862149,1101024,BANKEX25JUN59000CE,"BANKEX",0,2025-06-24,59000,0.05,30,CE,BFO-OPT,BFO
281894661,1101151,BANKEX25JUN59000PE,"BANKEX",0,2025-06-24,59000,0.05,30,PE,BFO-OPT,BFO
281804805,1100800,BANKEX25JUN58900PE,"BANKEX",0,2025-06-24,58900,0.05,30,PE,BFO-OPT,BFO
281923589,1101264,BANKEX25JUN58900CE,"BANKEX",0,2025-06-24,58900,0.05,30,CE,BFO-OPT,BFO
281809669,1100819,BANKEX25JUN58800CE,"BANKEX",0,2025-06-24,58800,0.05,30,CE,BFO-OPT,BFO
281843461,1100951,BANKEX25JUN58800PE,"BANKEX",0,2025-06-24,58800,0.05,30,PE,BFO-OPT,BFO
281795333,1100763,BANKEX25JUN58700PE,"BANKEX",0,2025-06-24,58700,0.05,30,PE,BFO-OPT,BFO
281912581,1101221,BANKEX25JUN58700CE,"BANKEX",0,2025-06-24,58700,0.05,30,CE,BFO-OPT,BFO
281799685,1100780,BANKEX25JUN58600CE,"BANKEX",0,2025-06-24,58600,0.05,30,CE,BFO-OPT,BFO
281833989,1100914,BANKEX25JUN58600PE,"BANKEX",0,2025-06-24,58600,0.05,30,PE,BFO-OPT,BFO
281838341,1100931,BANKEX25JUN58500CE,"BANKEX",0,2025-06-24,58500,0.05,30,CE,BFO-OPT,BFO
281935621,1101311,BANKEX25JUN58500PE,"BANKEX",0,2025-06-24,58500,0.05,30,PE,BFO-OPT,BFO
281822981,1100871,BANKEX25JUN58400PE,"BANKEX",0,2025-06-24,58400,0.05,30,PE,BFO-OPT,BFO
281939973,1101328,BANKEX25JUN58400CE,"BANKEX",0,2025-06-24,58400,0.05,30,CE,BFO-OPT,BFO
281827333,1100888,BANKEX25JUN58300CE,"BANKEX",0,2025-06-24,58300,0.05,30,CE,BFO-OPT,BFO
281860869,1101019,BANKEX25JUN58300PE,"BANKEX",0,2025-06-24,58300,0.05,30,PE,BFO-OPT,BFO
281813765,1100835,BANKEX25JUN58200PE,"BANKEX",0,2025-06-24,58200,0.05,30,PE,BFO-OPT,BFO
281931525,1101295,BANKEX25JUN58200CE,"BANKEX",0,2025-06-24,58200,0.05,30,CE,BFO-OPT,BFO
281818117,1100852,BANKEX25JUN58100CE,"BANKEX",0,2025-06-24,58100,0.05,30,CE,BFO-OPT,BFO
281850885,1100980,BANKEX25JUN58100PE,"BANKEX",0,2025-06-24,58100,0.05,30,PE,BFO-OPT,BFO
281803269,1100794,BANKEX25JUN58000PE,"BANKEX",0,2025-06-24,58000,0.05,30,PE,BFO-OPT,BFO
281855493,1100998,BANKEX25JUN58000CE,"BANKEX",0,2025-06-24,58000,0.05,30,CE,BFO-OPT,BFO
281835525,1100920,BANKEX25JUN57900CE,"BANKEX",0,2025-06-24,57900,0.05,30,CE,BFO-OPT,BFO
281868549,1101049,BANKEX25JUN57900PE,"BANKEX",0,2025-06-24,57900,0.05,30,PE,BFO-OPT,BFO
281873669,1101069,BANKEX25JUN57800CE,"BANKEX",0,2025-06-24,57800,0.05,30,CE,BFO-OPT,BFO
281905413,1101193,BANKEX25JUN57800PE,"BANKEX",0,2025-06-24,57800,0.05,30,PE,BFO-OPT,BFO
281857541,1101006,BANKEX25JUN57700PE,"BANKEX",0,2025-06-24,57700,0.05,30,PE,BFO-OPT,BFO
281907973,1101203,BANKEX25JUN57700CE,"BANKEX",0,2025-06-24,57700,0.05,30,CE,BFO-OPT,BFO
281862917,1101027,BANKEX25JUN57600CE,"BANKEX",0,2025-06-24,57600,0.05,30,CE,BFO-OPT,BFO
281895685,1101155,BANKEX25JUN57600PE,"BANKEX",0,2025-06-24,57600,0.05,30,PE,BFO-OPT,BFO
281900037,1101172,BANKEX25JUN57500CE,"BANKEX",0,2025-06-24,57500,0.05,30,CE,BFO-OPT,BFO
281930757,1101292,BANKEX25JUN57500PE,"BANKEX",0,2025-06-24,57500,0.05,30,PE,BFO-OPT,BFO
281852677,1100987,BANKEX25JUN57400CE,"BANKEX",0,2025-06-24,57400,0.05,30,CE,BFO-OPT,BFO
281885445,1101115,BANKEX25JUN57400PE,"BANKEX",0,2025-06-24,57400,0.05,30,PE,BFO-OPT,BFO
281890053,1101133,BANKEX25JUN57300CE,"BANKEX",0,2025-06-24,57300,0.05,30,CE,BFO-OPT,BFO
281921029,1101254,BANKEX25JUN57300PE,"BANKEX",0,2025-06-24,57300,0.05,30,PE,BFO-OPT,BFO
281876229,1101079,BANKEX25JUN57200PE,"BANKEX",0,2025-06-24,57200,0.05,30,PE,BFO-OPT,BFO
281926405,1101275,BANKEX25JUN57200CE,"BANKEX",0,2025-06-24,57200,0.05,30,CE,BFO-OPT,BFO
281880325,1101095,BANKEX25JUN57100CE,"BANKEX",0,2025-06-24,57100,0.05,30,CE,BFO-OPT,BFO
281911045,1101215,BANKEX25JUN57100PE,"BANKEX",0,2025-06-24,57100,0.05,30,PE,BFO-OPT,BFO
281796869,1100769,BANKEX25JUN57000PE,"BANKEX",0,2025-06-24,57000,0.05,30,PE,BFO-OPT,BFO
281915397,1101232,BANKEX25JUN57000CE,"BANKEX",0,2025-06-24,57000,0.05,30,CE,BFO-OPT,BFO
281828869,1100894,BANKEX25JUN56900CE,"BANKEX",0,2025-06-24,56900,0.05,30,CE,BFO-OPT,BFO
281927941,1101281,BANKEX25JUN56900PE,"BANKEX",0,2025-06-24,56900,0.05,30,PE,BFO-OPT,BFO
281814533,1100838,BANKEX25JUN56800PE,"BANKEX",0,2025-06-24,56800,0.05,30,PE,BFO-OPT,BFO
281932549,1101299,BANKEX25JUN56800CE,"BANKEX",0,2025-06-24,56800,0.05,30,CE,BFO-OPT,BFO
281819141,1100856,BANKEX25JUN56700CE,"BANKEX",0,2025-06-24,56700,0.05,30,CE,BFO-OPT,BFO
281852165,1100985,BANKEX25JUN56700PE,"BANKEX",0,2025-06-24,56700,0.05,30,PE,BFO-OPT,BFO
281804549,1100799,BANKEX25JUN56600PE,"BANKEX",0,2025-06-24,56600,0.05,30,PE,BFO-OPT,BFO
281923333,1101263,BANKEX25JUN56600CE,"BANKEX",0,2025-06-24,56600,0.05,30,CE,BFO-OPT,BFO
281809157,1100817,BANKEX25JUN56500CE,"BANKEX",0,2025-06-24,56500,0.05,30,CE,BFO-OPT,BFO
281842949,1100949,BANKEX25JUN56500PE,"BANKEX",0,2025-06-24,56500,0.05,30,PE,BFO-OPT,BFO
281794821,1100761,BANKEX25JUN56400PE,"BANKEX",0,2025-06-24,56400,0.05,30,PE,BFO-OPT,BFO
281847557,1100967,BANKEX25JUN56400CE,"BANKEX",0,2025-06-24,56400,0.05,30,CE,BFO-OPT,BFO
281799173,1100778,BANKEX25JUN56300CE,"BANKEX",0,2025-06-24,56300,0.05,30,CE,BFO-OPT,BFO
281833477,1100912,BANKEX25JUN56300PE,"BANKEX",0,2025-06-24,56300,0.05,30,PE,BFO-OPT,BFO
281837829,1100929,BANKEX25JUN56200CE,"BANKEX",0,2025-06-24,56200,0.05,30,CE,BFO-OPT,BFO
281871365,1101060,BANKEX25JUN56200PE,"BANKEX",0,2025-06-24,56200,0.05,30,PE,BFO-OPT,BFO
281822469,1100869,BANKEX25JUN56100PE,"BANKEX",0,2025-06-24,56100,0.05,30,PE,BFO-OPT,BFO
281939461,1101326,BANKEX25JUN56100CE,"BANKEX",0,2025-06-24,56100,0.05,30,CE,BFO-OPT,BFO
281826821,1100886,BANKEX25JUN56000CE,"BANKEX",0,2025-06-24,56000,0.05,30,CE,BFO-OPT,BFO
281860357,1101017,BANKEX25JUN56000PE,"BANKEX",0,2025-06-24,56000,0.05,30,PE,BFO-OPT,BFO
281891589,1101139,BANKEX25JUN55900CE,"BANKEX",0,2025-06-24,55900,0.05,30,CE,BFO-OPT,BFO
281922309,1101259,BANKEX25JUN55900PE,"BANKEX",0,2025-06-24,55900,0.05,30,PE,BFO-OPT,BFO
281844997,1100957,BANKEX25JUN55800CE,"BANKEX",0,2025-06-24,55800,0.05,30,CE,BFO-OPT,BFO
281877509,1101084,BANKEX25JUN55800PE,"BANKEX",0,2025-06-24,55800,0.05,30,PE,BFO-OPT,BFO
281881605,1101100,BANKEX25JUN55700CE,"BANKEX",0,2025-06-24,55700,0.05,30,CE,BFO-OPT,BFO
281912069,1101219,BANKEX25JUN55700PE,"BANKEX",0,2025-06-24,55700,0.05,30,PE,BFO-OPT,BFO
281868293,1101048,BANKEX25JUN55600PE,"BANKEX",0,2025-06-24,55600,0.05,30,PE,BFO-OPT,BFO
281917189,1101239,BANKEX25JUN55600CE,"BANKEX",0,2025-06-24,55600,0.05,30,CE,BFO-OPT,BFO
281954309,1101384,BANKEX25JUN55500PE,"BANKEX",0,2025-06-24,55500,0.05,30,PE,BFO-OPT,BFO
281968645,1101440,BANKEX25JUN55500CE,"BANKEX",0,2025-06-24,55500,0.05,30,CE,BFO-OPT,BFO
281957637,1101397,BANKEX25JUN55400CE,"BANKEX",0,2025-06-24,55400,0.05,30,CE,BFO-OPT,BFO
281974789,1101464,BANKEX25JUN55400PE,"BANKEX",0,2025-06-24,55400,0.05,30,PE,BFO-OPT,BFO
281947909,1101359,BANKEX25JUN55300PE,"BANKEX",0,2025-06-24,55300,0.05,30,PE,BFO-OPT,BFO
281961989,1101414,BANKEX25JUN55300CE,"BANKEX",0,2025-06-24,55300,0.05,30,CE,BFO-OPT,BFO
281953541,1101381,BANKEX25JUN55200CE,"BANKEX",0,2025-06-24,55200,0.05,30,CE,BFO-OPT,BFO
281967621,1101436,BANKEX25JUN55200PE,"BANKEX",0,2025-06-24,55200,0.05,30,PE,BFO-OPT,BFO
281972229,1101454,BANKEX25JUN55100PE,"BANKEX",0,2025-06-24,55100,0.05,30,PE,BFO-OPT,BFO
281973765,1101460,BANKEX25JUN55100CE,"BANKEX",0,2025-06-24,55100,0.05,30,CE,BFO-OPT,BFO
281946629,1101354,BANKEX25JUN55000CE,"BANKEX",0,2025-06-24,55000,0.05,30,CE,BFO-OPT,BFO
281960709,1101409,BANKEX25JUN55000PE,"BANKEX",0,2025-06-24,55000,0.05,30,PE,BFO-OPT,BFO
281957381,1101396,BANKEX25JUN54900PE,"BANKEX",0,2025-06-24,54900,0.05,30,PE,BFO-OPT,BFO
281973253,1101458,BANKEX25JUN54900CE,"BANKEX",0,2025-06-24,54900,0.05,30,CE,BFO-OPT,BFO
282592773,1103878,BANKEX25JUN54800CE,"BANKEX",0,2025-06-24,54800,0.05,30,CE,BFO-OPT,BFO
282669061,1104176,BANKEX25JUN54800PE,"BANKEX",0,2025-06-24,54800,0.05,30,PE,BFO-OPT,BFO
282553093,1103723,BANKEX25JUN54700CE,"BANKEX",0,2025-06-24,54700,0.05,30,CE,BFO-OPT,BFO
282579717,1103827,BANKEX25JUN54700PE,"BANKEX",0,2025-06-24,54700,0.05,30,PE,BFO-OPT,BFO
282583557,1103842,BANKEX25JUN54600CE,"BANKEX",0,2025-06-24,54600,0.05,30,CE,BFO-OPT,BFO
282609157,1103942,BANKEX25JUN54600PE,"BANKEX",0,2025-06-24,54600,0.05,30,PE,BFO-OPT,BFO
283219461,1106326,BANKEX25JUN54500PE,"BANKEX",0,2025-06-24,54500,0.05,30,PE,BFO-OPT,BFO
283573509,1107709,BANKEX25JUN54500CE,"BANKEX",0,2025-06-24,54500,0.05,30,CE,BFO-OPT,BFO
283232517,1106377,BANKEX25JUN54400CE,"BANKEX",0,2025-06-24,54400,0.05,30,CE,BFO-OPT,BFO
283333893,1106773,BANKEX25JUN54400PE,"BANKEX",0,2025-06-24,54400,0.05,30,PE,BFO-OPT,BFO
283192581,1106221,BANKEX25JUN54300PE,"BANKEX",0,2025-06-24,54300,0.05,30,PE,BFO-OPT,BFO
283352069,1106844,BANKEX25JUN54300CE,"BANKEX",0,2025-06-24,54300,0.05,30,CE,BFO-OPT,BFO
283206661,1106276,BANKEX25JUN54200CE,"BANKEX",0,2025-06-24,54200,0.05,30,CE,BFO-OPT,BFO
283305221,1106661,BANKEX25JUN54200PE,"BANKEX",0,2025-06-24,54200,0.05,30,PE,BFO-OPT,BFO
283320581,1106721,BANKEX25JUN54100CE,"BANKEX",0,2025-06-24,54100,0.05,30,CE,BFO-OPT,BFO
283421189,1107114,BANKEX25JUN54100PE,"BANKEX",0,2025-06-24,54100,0.05,30,PE,BFO-OPT,BFO
283180805,1106175,BANKEX25JUN54000CE,"BANKEX",0,2025-06-24,54000,0.05,30,CE,BFO-OPT,BFO
283275269,1106544,BANKEX25JUN54000PE,"BANKEX",0,2025-06-24,54000,0.05,30,PE,BFO-OPT,BFO
283373317,1106927,BANKEX25JUN53900CE,"BANKEX",0,2025-06-24,53900,0.05,30,CE,BFO-OPT,BFO
283466245,1107290,BANKEX25JUN53900PE,"BANKEX",0,2025-06-24,53900,0.05,30,PE,BFO-OPT,BFO
283479813,1107343,BANKEX25JUN53800CE,"BANKEX",0,2025-06-24,53800,0.05,30,CE,BFO-OPT,BFO
283570437,1107697,BANKEX25JUN53800PE,"BANKEX",0,2025-06-24,53800,0.05,30,PE,BFO-OPT,BFO
283341061,1106801,BANKEX25JUN53700CE,"BANKEX",0,2025-06-24,53700,0.05,30,CE,BFO-OPT,BFO
283438341,1107181,BANKEX25JUN53700PE,"BANKEX",0,2025-06-24,53700,0.05,30,PE,BFO-OPT,BFO
283452165,1107235,BANKEX25JUN53600CE,"BANKEX",0,2025-06-24,53600,0.05,30,CE,BFO-OPT,BFO
283541253,1107583,BANKEX25JUN53600PE,"BANKEX",0,2025-06-24,53600,0.05,30,PE,BFO-OPT,BFO
283414277,1107087,BANKEX25JUN53500PE,"BANKEX",0,2025-06-24,53500,0.05,30,PE,BFO-OPT,BFO
283556613,1107643,BANKEX25JUN53500CE,"BANKEX",0,2025-06-24,53500,0.05,30,CE,BFO-OPT,BFO
283425541,1107131,BANKEX25JUN53400CE,"BANKEX",0,2025-06-24,53400,0.05,30,CE,BFO-OPT,BFO
283516677,1107487,BANKEX25JUN53400PE,"BANKEX",0,2025-06-24,53400,0.05,30,PE,BFO-OPT,BFO
283178757,1106167,BANKEX25JUN53300PE,"BANKEX",0,2025-06-24,53300,0.05,30,PE,BFO-OPT,BFO
283528453,1107533,BANKEX25JUN53300CE,"BANKEX",0,2025-06-24,53300,0.05,30,CE,BFO-OPT,BFO
283401221,1107036,BANKEX25JUN53200CE,"BANKEX",0,2025-06-24,53200,0.05,30,CE,BFO-OPT,BFO
283490309,1107384,BANKEX25JUN53200PE,"BANKEX",0,2025-06-24,53200,0.05,30,PE,BFO-OPT,BFO
283502341,1107431,BANKEX25JUN53100CE,"BANKEX",0,2025-06-24,53100,0.05,30,CE,BFO-OPT,BFO
283593989,1107789,BANKEX25JUN53100PE,"BANKEX",0,2025-06-24,53100,0.05,30,PE,BFO-OPT,BFO
283369221,1106911,BANKEX25JUN53000CE,"BANKEX",0,2025-06-24,53000,0.05,30,CE,BFO-OPT,BFO
283463429,1107279,BANKEX25JUN53000PE,"BANKEX",0,2025-06-24,53000,0.05,30,PE,BFO-OPT,BFO
283195653,1106233,BANKEX25JUN52900PE,"BANKEX",0,2025-06-24,52900,0.05,30,PE,BFO-OPT,BFO
283547653,1107608,BANKEX25JUN52900CE,"BANKEX",0,2025-06-24,52900,0.05,30,CE,BFO-OPT,BFO
283209733,1106288,BANKEX25JUN52800CE,"BANKEX",0,2025-06-24,52800,0.05,30,CE,BFO-OPT,BFO
283308549,1106674,BANKEX25JUN52800PE,"BANKEX",0,2025-06-24,52800,0.05,30,PE,BFO-OPT,BFO
283170821,1106136,BANKEX25JUN52700PE,"BANKEX",0,2025-06-24,52700,0.05,30,PE,BFO-OPT,BFO
283323397,1106732,BANKEX25JUN52700CE,"BANKEX",0,2025-06-24,52700,0.05,30,CE,BFO-OPT,BFO
283183621,1106186,BANKEX25JUN52600CE,"BANKEX",0,2025-06-24,52600,0.05,30,CE,BFO-OPT,BFO
283278597,1106557,BANKEX25JUN52600PE,"BANKEX",0,2025-06-24,52600,0.05,30,PE,BFO-OPT,BFO
283293189,1106614,BANKEX25JUN52500CE,"BANKEX",0,2025-06-24,52500,0.05,30,CE,BFO-OPT,BFO
283398917,1107027,BANKEX25JUN52500PE,"BANKEX",0,2025-06-24,52500,0.05,30,PE,BFO-OPT,BFO
283158789,1106089,BANKEX25JUN52400CE,"BANKEX",0,2025-06-24,52400,0.05,30,CE,BFO-OPT,BFO
283247621,1106436,BANKEX25JUN52400PE,"BANKEX",0,2025-06-24,52400,0.05,30,PE,BFO-OPT,BFO
283263237,1106497,BANKEX25JUN52300CE,"BANKEX",0,2025-06-24,52300,0.05,30,CE,BFO-OPT,BFO
283366405,1106900,BANKEX25JUN52300PE,"BANKEX",0,2025-06-24,52300,0.05,30,PE,BFO-OPT,BFO
283218949,1106324,BANKEX25JUN52200PE,"BANKEX",0,2025-06-24,52200,0.05,30,PE,BFO-OPT,BFO
283383301,1106966,BANKEX25JUN52200CE,"BANKEX",0,2025-06-24,52200,0.05,30,CE,BFO-OPT,BFO
283232261,1106376,BANKEX25JUN52100CE,"BANKEX",0,2025-06-24,52100,0.05,30,CE,BFO-OPT,BFO
283333381,1106771,BANKEX25JUN52100PE,"BANKEX",0,2025-06-24,52100,0.05,30,PE,BFO-OPT,BFO
283192069,1106219,BANKEX25JUN52000PE,"BANKEX",0,2025-06-24,52000,0.05,30,PE,BFO-OPT,BFO
283351813,1106843,BANKEX25JUN52000CE,"BANKEX",0,2025-06-24,52000,0.05,30,CE,BFO-OPT,BFO
283388421,1106986,BANKEX25JUN51900PE,"BANKEX",0,2025-06-24,51900,0.05,30,PE,BFO-OPT,BFO
283531013,1107543,BANKEX25JUN51900CE,"BANKEX",0,2025-06-24,51900,0.05,30,CE,BFO-OPT,BFO
283404037,1107047,BANKEX25JUN51800CE,"BANKEX",0,2025-06-24,51800,0.05,30,CE,BFO-OPT,BFO
283492101,1107391,BANKEX25JUN51800PE,"BANKEX",0,2025-06-24,51800,0.05,30,PE,BFO-OPT,BFO
283505413,1107443,BANKEX25JUN51700CE,"BANKEX",0,2025-06-24,51700,0.05,30,CE,BFO-OPT,BFO
283597829,1107804,BANKEX25JUN51700PE,"BANKEX",0,2025-06-24,51700,0.05,30,PE,BFO-OPT,BFO
283373061,1106926,BANKEX25JUN51600CE,"BANKEX",0,2025-06-24,51600,0.05,30,CE,BFO-OPT,BFO
283465733,1107288,BANKEX25JUN51600PE,"BANKEX",0,2025-06-24,51600,0.05,30,PE,BFO-OPT,BFO
283479301,1107341,BANKEX25JUN51500CE,"BANKEX",0,2025-06-24,51500,0.05,30,CE,BFO-OPT,BFO
283569669,1107694,BANKEX25JUN51500PE,"BANKEX",0,2025-06-24,51500,0.05,30,PE,BFO-OPT,BFO
283438085,1107180,BANKEX25JUN51400PE,"BANKEX",0,2025-06-24,51400,0.05,30,PE,BFO-OPT,BFO
283583237,1107747,BANKEX25JUN51400CE,"BANKEX",0,2025-06-24,51400,0.05,30,CE,BFO-OPT,BFO
283451653,1107233,BANKEX25JUN51300CE,"BANKEX",0,2025-06-24,51300,0.05,30,CE,BFO-OPT,BFO
283540741,1107581,BANKEX25JUN51300PE,"BANKEX",0,2025-06-24,51300,0.05,30,PE,BFO-OPT,BFO
283204613,1106268,BANKEX25JUN51200PE,"BANKEX",0,2025-06-24,51200,0.05,30,PE,BFO-OPT,BFO
283555589,1107639,BANKEX25JUN51200CE,"BANKEX",0,2025-06-24,51200,0.05,30,CE,BFO-OPT,BFO
283425029,1107129,BANKEX25JUN51100CE,"BANKEX",0,2025-06-24,51100,0.05,30,CE,BFO-OPT,BFO
283516165,1107485,BANKEX25JUN51100PE,"BANKEX",0,2025-06-24,51100,0.05,30,PE,BFO-OPT,BFO
283178501,1106166,BANKEX25JUN51000PE,"BANKEX",0,2025-06-24,51000,0.05,30,PE,BFO-OPT,BFO
283527941,1107531,BANKEX25JUN51000CE,"BANKEX",0,2025-06-24,51000,0.05,30,CE,BFO-OPT,BFO
283267077,1106512,BANKEX25JUN50900CE,"BANKEX",0,2025-06-24,50900,0.05,30,CE,BFO-OPT,BFO
283368965,1106910,BANKEX25JUN50900PE,"BANKEX",0,2025-06-24,50900,0.05,30,PE,BFO-OPT,BFO
283221253,1106333,BANKEX25JUN50800PE,"BANKEX",0,2025-06-24,50800,0.05,30,PE,BFO-OPT,BFO
283575813,1107718,BANKEX25JUN50800CE,"BANKEX",0,2025-06-24,50800,0.05,30,CE,BFO-OPT,BFO
283235333,1106388,BANKEX25JUN50700CE,"BANKEX",0,2025-06-24,50700,0.05,30,CE,BFO-OPT,BFO
283337989,1106789,BANKEX25JUN50700PE,"BANKEX",0,2025-06-24,50700,0.05,30,PE,BFO-OPT,BFO
283195397,1106232,BANKEX25JUN50600PE,"BANKEX",0,2025-06-24,50600,0.05,30,PE,BFO-OPT,BFO
283354373,1106853,BANKEX25JUN50600CE,"BANKEX",0,2025-06-24,50600,0.05,30,CE,BFO-OPT,BFO
283208965,1106285,BANKEX25JUN50500CE,"BANKEX",0,2025-06-24,50500,0.05,30,CE,BFO-OPT,BFO
283308293,1106673,BANKEX25JUN50500PE,"BANKEX",0,2025-06-24,50500,0.05,30,PE,BFO-OPT,BFO
283323141,1106731,BANKEX25JUN50400CE,"BANKEX",0,2025-06-24,50400,0.05,30,CE,BFO-OPT,BFO
283423493,1107123,BANKEX25JUN50400PE,"BANKEX",0,2025-06-24,50400,0.05,30,PE,BFO-OPT,BFO
283183109,1106184,BANKEX25JUN50300CE,"BANKEX",0,2025-06-24,50300,0.05,30,CE,BFO-OPT,BFO
283278341,1106556,BANKEX25JUN50300PE,"BANKEX",0,2025-06-24,50300,0.05,30,PE,BFO-OPT,BFO
283292933,1106613,BANKEX25JUN50200CE,"BANKEX",0,2025-06-24,50200,0.05,30,CE,BFO-OPT,BFO
283398661,1107026,BANKEX25JUN50200PE,"BANKEX",0,2025-06-24,50200,0.05,30,PE,BFO-OPT,BFO
283158533,1106088,BANKEX25JUN50100CE,"BANKEX",0,2025-06-24,50100,0.05,30,CE,BFO-OPT,BFO
283247109,1106434,BANKEX25JUN50100PE,"BANKEX",0,2025-06-24,50100,0.05,30,PE,BFO-OPT,BFO
283262725,1106495,BANKEX25JUN50000CE,"BANKEX",0,2025-06-24,50000,0.05,30,CE,BFO-OPT,BFO
283365893,1106898,BANKEX25JUN50000PE,"BANKEX",0,2025-06-24,50000,0.05,30,PE,BFO-OPT,BFO
283364869,1106894,BANKEX25JUN49900CE,"BANKEX",0,2025-06-24,49900,0.05,30,CE,BFO-OPT,BFO
283459333,1107263,BANKEX25JUN49900PE,"BANKEX",0,2025-06-24,49900,0.05,30,PE,BFO-OPT,BFO
